BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,0.09863945578231292,0.10304410452000323,0.06949050469373722,0.0,0.0,0.0,0.1420577061350629,0.0,0.3125,0.23507559444793377,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.09863945578231292,0.016103018745435363,0.09796421610316047,0.4878048780487805,0.0,0.1,0.33949100635655033,0.07692307692307693,0.171875,0.13570806752433895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.09977324263038549,0.1396499431956504,0.08570393850736308,0.0975609756097561,0.0,0.0,0.104482719458202,0.0,0.53125,0.2504257545181948,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.3787582163434228,0.3221567997135335,0.12195121951219512,0.0,0.0,0.15574196464326379,0.07692307692307693,0.859375,0.2381941492922423,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.09977324263038549,0.1502652560253185,0.0893091844250121,0.0975609756097561,0.0,0.0,0.05656563868903294,0.07692307692307693,0.3125,0.28945762820505744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.02185445914144283,0.13516823802761307,0.1951219512195122,0.0,0.0,0.22099671389473238,0.0,0.21875,0.13548629777193055,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.212389941572669,0.19087864644582161,0.3170731707317073,0.0,0.0,0.1761730435721031,0.23076923076923078,0.234375,0.2582950848730215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.12289266006654222,0.09263366062672682,0.0975609756097561,0.0,0.0,0.07109107884757468,0.15384615384615385,0.171875,0.252947836604509,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.09977324263038549,0.0922842449078958,0.07565523106533795,0.04878048780487805,0.0,0.0,0.16033164618471088,0.0,0.34375,0.1885095207293953,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.09977324263038549,0.13390611052503448,0.09289408471107169,0.04878048780487805,0.0,0.0,0.08059256495154785,0.6153846153846154,0.328125,0.3113105907660989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.14721962996023696,0.10222255679483058,0.07317073170731708,0.0,0.2,0.26124687616420866,0.0,0.15625,0.21862299239161895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.1637689685953096,0.13642559805984056,0.36585365853658536,0.0,0.0,0.08292267691997955,0.0,0.125,0.18475141781539683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.09977324263038549,0.09364349184451837,0.0663471046131685,0.3902439024390244,0.0,0.0,0.0719885416739521,0.0,0.1875,0.21977431159290847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.1817054491601071,0.1650905584062046,0.12195121951219512,0.0,0.0,0.07585204564155262,0.07692307692307693,0.515625,0.26236002422809995,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.09977324263038549,0.17684918445183803,0.15663694848079168,0.1951219512195122,0.0,0.0,0.1403079671989538,0.0,0.53125,0.21999886396506446,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.09977324263038549,0.12727978170899942,0.08955333200408538,0.024390243902439025,0.0,0.0,0.0923048619484964,0.6153846153846154,0.34375,0.3225733014351955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.07346019638075144,0.07047726782582511,0.24390243902439024,0.0,0.0,0.2095010133956629,0.07692307692307693,0.5,0.24772928477312686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.09977324263038549,0.05605372068489815,0.1339434310059287,0.5365853658536586,0.0,0.0,0.19716126236418144,0.0,0.15625,0.17380355144174317,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.10809309827152479,0.09227964663707056,0.24390243902439024,0.0,0.0,0.08779949031552511,0.0,0.359375,0.25442388364686597,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.19097926641239957,0.1737150716369688,0.024390243902439025,0.0,0.0,0.054446752836189855,0.07692307692307693,0.296875,0.2320640003393901,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.12493913819686762,0.14567065305408275,0.4634146341463415,0.0,0.0,0.14619467193572305,0.0,0.4375,0.16543385026870938,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.08618284914387729,0.059167131225254625,0.36585365853658536,0.0,0.0,0.06562002174815845,0.0,0.1875,0.22147996086816168,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.10090702947845805,0.14256370202061186,0.12512970340138269,0.12195121951219512,0.0,0.4,0.07482140318461286,0.15384615384615385,0.203125,0.24804193521394033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.10527316805972571,0.08833055954555996,0.1951219512195122,0.0,0.0,0.07257066467460128,0.15384615384615385,0.515625,0.27633784996854244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.05880264545970948,0.13306449972126483,0.4878048780487805,0.0,0.0,0.20865292652609255,0.0,0.171875,0.16298631679848574,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.10047269333766128,0.07434700695413687,0.0,0.0,0.0,0.14545469567253935,0.0,0.3125,0.2577900919068193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.1431190659741946,0.10579524970193649,0.04878048780487805,0.0,0.0,0.14051071437837173,0.15384615384615385,0.53125,0.2955463858679212,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.19599782926235496,0.16099091364093215,0.07317073170731708,0.1,0.0,0.10447202908467978,0.0,0.40625,0.22890357256174232,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.14665919418972653,0.12261701790008667,0.36585365853658536,0.0,0.0,0.20366379871748574,0.07692307692307693,0.546875,0.23607991268594627,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.13120283210257244,0.09267028276358782,0.24390243902439024,0.0,0.0,0.09153297548147218,0.07692307692307693,0.28125,0.22174658907439418,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.3340907246612026,0.367596733305392,0.04878048780487805,0.0,0.0,0.05811734335846081,0.07692307692307693,0.34375,0.25974093355254796,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.11560192323297898,0.08412308293286347,0.0,0.0,0.0,0.1688915329827055,0.07692307692307693,0.203125,0.17728367036322273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.09788606670453623,0.08226145764242959,0.14634146341463417,0.0,0.0,0.07223518919531845,0.07692307692307693,0.15625,0.2094861167714392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.15599387324515135,0.11458863167489308,0.024390243902439025,0.1,0.0,0.0944424827960092,0.0,0.09375,0.27134585229676583,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.10624442100137953,0.12004533006718127,0.29268292682926833,0.30000000000000004,0.0,0.20873258513535695,0.15384615384615385,0.453125,0.22196175521212552,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.14751125943357948,0.12389879269022147,0.07317073170731708,0.1,0.30000000000000004,0.15764192970079874,0.23076923076923078,0.453125,0.2607651645035137,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.17438935324190538,0.1759815749960326,0.07317073170731708,0.0,0.0,0.07920619019766721,0.0,0.53125,0.2544886422988966,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10090702947845805,0.1981584232735535,0.16320248379470442,0.024390243902439025,0.0,0.0,0.046465473728139944,0.15384615384615385,0.375,0.2784933626231237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.05728617219832832,0.07136026823680688,0.07317073170731708,0.0,0.0,0.21354326804377133,0.0,0.15625,0.2698986416723746,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10090702947845805,0.10889698125456462,0.09729077569754996,0.04878048780487805,0.0,0.0,0.15951306675505894,0.07692307692307693,0.25,0.20800448546633488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.13003124239227462,0.1101370074831233,0.12195121951219512,0.0,0.0,0.08382858561114748,0.15384615384615385,0.234375,0.1772174409703465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.16976892802077417,0.12429960163253348,0.12195121951219512,0.1,0.2,0.1552410345398977,0.23076923076923078,0.46875,0.27035780825210837,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10090702947845805,0.1359880913738538,0.0952643507912416,0.24390243902439024,0.0,0.0,0.09937562911339569,0.07692307692307693,0.296875,0.214174478212612,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10204081632653061,0.2031820579404366,0.17476897535330188,0.0,0.0,0.0,0.05675169584012051,0.0,0.296875,0.2511902846216853,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10204081632653061,0.12963817658037816,0.11826508730310514,0.43902439024390244,0.0,0.0,0.18710814833048717,0.07692307692307693,0.25,0.23144079205037316,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.3085566623387162,0.3324679658030624,0.1951219512195122,0.0,0.0,0.19300727790917047,0.0,0.296875,0.23228972274270035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.10966789742757445,0.0879724764295858,0.0,0.1,0.0,0.15822780711962686,0.15384615384615385,0.1875,0.18969317322280185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.30241722794773995,0.31577640964708464,0.1951219512195122,0.0,0.0,0.19023611830250886,0.07692307692307693,0.296875,0.23108793569768363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.1274674389353242,0.11580326588078274,0.07317073170731708,0.0,0.1,0.16451351865330574,0.0,0.1875,0.1952588714316121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.10204081632653061,0.12671173821309747,0.09657054033928375,0.04878048780487805,0.0,0.0,0.03920838195863768,0.07692307692307693,0.265625,0.1716817250112938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.1747748113284103,0.14571948256989742,0.36585365853658536,0.0,0.1,0.08705715384901366,0.0,0.140625,0.17122981407570184,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10204081632653061,0.13823744218128703,0.09770379201881563,0.14634146341463417,0.0,0.0,0.11425403869180305,0.0,0.265625,0.24654706777836946,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.15835987584192163,0.13105842044654592,0.12195121951219512,0.0,0.0,0.10820515041320763,0.0,0.546875,0.17553814212210703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.10204081632653061,0.11445569260731965,0.08889820266690537,0.21951219512195122,0.0,0.0,0.08096999522610425,0.15384615384615385,0.53125,0.275953066208921,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.12429755335551408,0.0946417744646047,0.6585365853658537,0.0,0.2,0.16103428385861,0.0,0.375,0.2633486018934649,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10204081632653061,0.3611159011604317,0.32533885649412214,0.14634146341463417,0.0,0.0,0.16230775836269573,0.07692307692307693,0.859375,0.2362039491936611,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10204081632653061,0.2790564391787714,0.20966987178182972,0.14634146341463417,0.1,0.0,0.14888082283519202,0.0,0.296875,0.21569363398815375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.10204081632653061,0.268078491438773,0.21492514842138244,0.14634146341463417,0.0,0.1,0.1525593977266817,0.0,0.296875,0.21660709751597565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.10204081632653061,0.15719842976547918,0.1526471701261022,0.21951219512195122,0.0,0.0,0.17514146064762917,0.23076923076923078,0.4375,0.28426112623424815,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.10317460317460317,0.15019932240525846,0.17544038119575345,0.21951219512195122,0.0,0.0,0.08338674975413501,0.0,0.5625,0.25223610196206653,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10317460317460317,0.16518400551813683,0.12764442346583765,0.0975609756097561,0.1,0.2,0.14755988380570323,0.23076923076923078,0.46875,0.26334477380405524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10317460317460317,0.11203136411588087,0.12081846406758004,0.04878048780487805,0.0,0.2,0.17302613065023706,0.0,0.203125,0.20030197833137248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.09960794855148908,0.07446094249103774,0.4878048780487805,0.0,0.1,0.11067919451049009,0.0,0.34375,0.2595355491263986,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.305972571614055,0.3326978714400231,0.17073170731707318,0.0,0.0,0.1813207695135906,0.0,0.296875,0.23078108464908992,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.19051519516351537,0.15785565181299924,0.0975609756097561,0.0,0.0,0.09671482679013052,0.15384615384615385,0.484375,0.28347196203079783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.1498848697557413,0.10142704259968341,0.0975609756097561,0.0,0.0,0.14666951803807954,0.15384615384615385,0.265625,0.2259468181639388,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.17827943682544836,0.13207570202601798,0.14634146341463417,0.0,0.0,0.08750043674054461,0.0,0.359375,0.20409286218732675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10317460317460317,0.15891016797857666,0.17698868375970994,0.2682926829268293,0.0,0.0,0.13940274847753434,0.07692307692307693,0.1875,0.26191244774084677,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10317460317460317,0.13034823095025563,0.15022400540379974,0.41463414634146345,0.0,0.0,0.15365543590533634,0.0,0.4375,0.17002073157513897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.18720583461819362,0.13310722554760265,0.21951219512195122,0.0,0.0,0.15358133264396523,0.0,0.1875,0.275225610205432,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10317460317460317,0.1379356690740891,0.09906288020899032,0.07317073170731708,0.0,0.0,0.2639891209080163,0.0,0.140625,0.2320018314097961,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.14382404852714437,0.11641160026530703,0.12195121951219512,0.0,0.0,0.08052375082454942,0.15384615384615385,0.234375,0.1900958431783969,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.10317460317460317,0.1987264667694555,0.14446212253766993,0.12195121951219512,0.0,0.0,0.10161374671673819,0.07692307692307693,0.40625,0.28001583765968074,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10317460317460317,0.11380396413211068,0.11022856282527577,0.0,0.0,0.0,0.050015994397885816,0.6153846153846154,0.328125,0.16070935913050235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.1574672360626471,0.12409614531663907,0.04878048780487805,0.0,0.0,0.07590499164781175,0.0,0.09375,0.2648398661911517,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.021020145256836806,0.0932542023902048,0.21951219512195122,0.2,0.1,0.2967192248154067,0.07692307692307693,0.34375,0.10912742038122762,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.09412024263572182,0.07340703877470467,0.36585365853658536,0.0,0.0,0.05850935478646502,0.0,0.171875,0.20704519879583333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10317460317460317,0.143763186724012,0.10482883220143802,0.36585365853658536,0.0,0.0,0.19567489464602514,0.23076923076923078,0.5,0.25863961358957344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10430839002267574,0.11241682220238579,0.12600049643341077,0.024390243902439025,0.0,0.1,0.16384408291869537,0.0,0.203125,0.20429897180607537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10430839002267574,0.044218635884119124,0.06350075075380565,0.024390243902439025,0.0,0.0,0.212457603568977,0.0,0.15625,0.26764053679363836,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10430839002267574,0.030953298709729772,0.10099368064682832,0.4634146341463415,0.0,0.1,0.3463230768209349,0.0,0.171875,0.1588550153691028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10430839002267574,0.13114957802483163,0.09701000598161569,0.07317073170731708,0.0,0.0,0.19302328249955647,0.0,0.140625,0.23641122240481757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10430839002267574,0.11896960967296923,0.11347572562695063,0.0,0.0,0.1,0.15442678433622686,0.0,0.1875,0.2003286499074353,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10430839002267574,0.13681986934999596,0.1118521442261132,0.04878048780487805,0.0,0.0,0.19802873631239015,0.0,0.15625,0.245464592742814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10430839002267574,0.28136918769780084,0.21166577824075394,0.14634146341463417,0.0,0.0,0.1512306657153456,0.0,0.296875,0.23028093128332666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.10430839002267574,0.10131461494765884,0.08111803314710297,0.24390243902439024,0.0,0.0,0.06166400663651076,0.0,0.359375,0.2429669600488437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.10430839002267574,0.11227988314533797,0.0719930173792385,0.17073170731707318,0.0,0.1,0.06709237212770429,0.15384615384615385,0.359375,0.24650589366876516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.022747098920717357,0.0277371995458855,0.12195121951219512,0.0,0.0,0.21935185753660477,0.0,0.171875,0.15074776814830124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.21092672238902865,0.1860058676801504,0.2682926829268293,0.0,0.0,0.19201838576140343,0.15384615384615385,0.234375,0.26988835939185224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.12052158565284428,0.08209869258971406,0.3170731707317073,0.0,0.0,0.09150386897605448,0.0,0.34375,0.25713821986009056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.1054421768707483,0.1405831575103465,0.1817699071832287,0.07317073170731708,0.1,0.1,0.10814434437460989,0.07692307692307693,0.265625,0.2734079816414682,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.1054421768707483,0.18228617219832832,0.1372577343918487,0.21951219512195122,0.0,0.0,0.14979712023347205,0.0,0.1875,0.2677252950642602,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.042253306824636856,0.1331458822476226,0.4878048780487805,0.0,0.0,0.20601561008079225,0.0,0.15625,0.170075564128616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.18474853931672483,0.16642319727531302,0.1951219512195122,0.0,0.0,0.14844242339935415,0.0,0.53125,0.23062051771433842,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.21352095674754523,0.178042587476043,0.36585365853658536,0.0,0.0,0.17676499794160194,0.15384615384615385,0.234375,0.2574447298992763,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.13307940436582003,0.09578316439677237,0.34146341463414637,0.0,0.0,0.18406821867306666,0.23076923076923078,0.5,0.24925713350519088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.042359814980118475,0.13094651947280397,0.4634146341463415,0.0,0.0,0.20569172991774287,0.0,0.15625,0.1643953421682329,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.147686237117585,0.09794590503473,0.36585365853658536,0.0,0.0,0.20854782282998077,0.23076923076923078,0.5,0.24907033537533788,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.11021565365576563,0.08679649892371608,0.21951219512195122,0.0,0.0,0.07546097173952035,0.0,0.34375,0.25941963239422633,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.11573886229002676,0.08209055433707829,0.07317073170731708,0.0,0.1,0.07685194642445839,0.0,0.3125,0.2610220705583134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.1054421768707483,0.18370374502961942,0.1323890247524954,0.04878048780487805,0.2,0.0,0.30134307498682594,0.0,0.4375,0.18968907596867565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.1311546498417593,0.09942910157760027,0.07317073170731708,0.0,0.1,0.27344030940422653,0.0,0.15625,0.2285165774519591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.32173831453379853,0.29287943585632725,0.12195121951219512,0.0,0.0,0.37673793976554704,0.0,0.65625,0.18183807621587242,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.12569230301063053,0.09066216892570994,0.12195121951219512,0.0,0.0,0.27634946421085466,0.0,0.15625,0.22644792983561823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.20460216668019152,0.17805886398131457,0.2682926829268293,0.0,0.0,0.2181985796316931,0.0,0.375,0.19948778037922268,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.1054421768707483,0.13959415320944576,0.10934352785113508,0.07317073170731708,0.0,0.1,0.20703378460257393,0.15384615384615385,0.25,0.2570061046787771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.09772884037977764,0.08074570808901621,0.07317073170731708,0.0,0.2,0.07189746196600841,0.0,0.3125,0.24998472060658103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.19922857664529742,0.15653318575968553,0.24390243902439024,0.0,0.0,0.13263534726062892,0.3076923076923077,0.34375,0.29090555346055047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.11437454353647651,0.08806199720857935,0.12195121951219512,0.0,0.0,0.05750353994435776,0.07692307692307693,0.171875,0.19429116933339693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.18422614217317212,0.17517792254824965,0.12195121951219512,0.0,0.0,0.09854175005779446,0.0,0.40625,0.18188804596012428,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1054421768707483,0.10401535746165706,0.08020044516241917,0.0975609756097561,0.0,0.0,0.1627026036668963,0.07692307692307693,0.328125,0.20048729280800745,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.1054421768707483,0.20270023533230544,0.10595801475465202,0.17073170731707318,0.0,0.2,0.16838695304718443,0.0,0.359375,0.2832416056762864,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.1054421768707483,0.22175251562119613,0.18221547651503744,0.3170731707317073,0.0,0.0,0.1784734199090352,0.15384615384615385,0.25,0.2679600903101358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.1054421768707483,0.1111159011604317,0.18734054111241774,0.17073170731707318,0.0,0.1,0.20262214361854564,0.0,0.140625,0.14764651830368897,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10657596371882086,0.1080626673699586,0.06462993330701966,0.5121951219512195,0.1,0.1,0.19181729223662897,0.07692307692307693,0.28125,0.23794034720854013,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10657596371882086,0.1880376125943358,0.13625062562817136,0.24390243902439024,0.0,0.1,0.1534250015092796,0.07692307692307693,0.1875,0.27786914285795683,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10657596371882086,0.17073257323703644,0.13314181312130471,0.1951219512195122,0.0,0.0,0.08776334298614469,0.0,0.34375,0.20102837820603942,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.10657596371882086,0.03132861316237929,0.09634673839179989,0.4878048780487805,0.0,0.2,0.3455189707165657,0.07692307692307693,0.1875,0.1459392822506355,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10657596371882086,0.19722520895885742,0.1887443896920892,0.24390243902439024,0.0,0.1,0.14290282054531842,0.0,0.421875,0.24363446556040463,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10657596371882086,0.057780674348778704,0.05410513808580159,0.1951219512195122,0.0,0.0,0.07621977764203076,0.0,0.0625,0.23168906228118974,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.1959065365576564,0.16072031674079257,0.12195121951219512,0.0,0.0,0.09252506417821878,0.0,0.40625,0.17621894272435698,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10657596371882086,0.19233851334902216,0.15047832579866777,0.07317073170731708,0.0,0.0,0.0774093981523796,0.15384615384615385,0.484375,0.2600799665164452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.11906851010305931,0.10220017660008218,0.0975609756097561,0.0,0.1,0.21388664287727152,0.15384615384615385,0.25,0.2626110835941455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.1439888825772945,0.11420206467469368,0.0975609756097561,0.0,0.1,0.2082874920655318,0.07692307692307693,0.25,0.2492206612152217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.12211920798506858,0.13338392613721908,0.3902439024390244,0.0,0.0,0.1564718381431598,0.0,0.453125,0.1816296611561574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.17831493954394223,0.14004305135644324,0.21951219512195122,0.0,0.0,0.13977074225992192,0.07692307692307693,0.1875,0.2681097335731325,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.10657596371882086,0.12532459628337256,0.1032561148795742,0.14634146341463417,0.0,0.0,0.10728272441778912,0.0,0.25,0.24184473532461964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.13167197516838433,0.09416568668541178,0.1951219512195122,0.0,0.0,0.11905594403853544,0.0,0.25,0.244535071260276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.10657596371882086,0.15796173821309747,0.16641098989635936,0.21951219512195122,0.0,0.0,0.1822268108704986,0.0,0.3125,0.12724395667175117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
